Name;Position;Club;Age;Int Caps;Int Goals;Wage;Value;Sale Value;Best Rating;Best Pot Rating;Squad Rep;Squad Status;GK Rating;SW Rating;DL Rating;DC Rating;DR Rating;WBL Rating;WBR Rating;DM Rating;ML Rating;MC Rating;MR Rating;AML Rating;AMC Rating;AMR Rating;FS Rating;TS Rating;GK Pot Rating;SW Pot Rating;DL Pot Rating;DC Pot Rating;DR Pot Rating;WBL Pot Rating;WBR Pot Rating;DM Pot Rating;ML Pot Rating;MC Pot Rating;MR Pot Rating;AML Pot Rating;AMC Pot Rating;AMR Pot Rating;FS Pot Rating;TS Pot Rating;Unique ID;Club ID
Luna, Sebastián;D/WB RL, M R;Sarmiento (Junín);28;0;0;1.440;571.570;1.110.860;68,4% (FB);68,4% (FB);4500;First Team;0,3382;0,5844;0,6826;0,6194;0,6835;0,6691;0,6783;0,6007;0,6668;0,6087;0,6777;0,6308;0,5741;0,6308;0,5982;0,5775;0,3382;0,5844;0,6826;0,6194;0,6835;0,6691;0,6783;0,6068;0,6668;0,6169;0,6777;0,6308;0,5741;0,6308;0,5982;0,5775;14010423;3101516
Niz, Alexis;D RC;Sarmiento (Junín);27;0;0;1.310;317.030;281.550;63,5% (FB);67,0% (FB);4500;Backup;0,3142;0,5944;0,5948;0,6325;0,6347;0,5761;0,5761;0,6052;0,5629;0,5632;0,5629;0,5629;0,5019;0,5629;0,5295;0,5739;0,3330;0,6277;0,6282;0,6643;0,6704;0,6084;0,6084;0,6444;0,5954;0,6013;0,5954;0,5954;0,5345;0,5954;0,5633;0,6028;14003623;3101516
Núñez, Gervasio;AM LC;Sarmiento (Junín);27;0;0;2.630;1.379.100;2.424.660;71,6% (W);72,3% (W);4500;Key Player;0,3208;0,5307;0,6182;0,5189;0,6182;0,6196;0,6196;0,6544;0,7159;0,7010;0,6680;0,7128;0,6792;0,6680;0,6438;0,5932;0,3245;0,5378;0,6256;0,5258;0,6256;0,6269;0,6269;0,6586;0,7231;0,7042;0,6748;0,7201;0,6867;0,6748;0,6504;0,5984;14003973;3101516
Peppino, Franco;D RC;Sarmiento (Junín);33;0;0;1.990;126.640;215.310;69,4% (CB);69,4% (CB);4500;First Team;0,3723;0,6251;0,6280;0,6936;0,6702;0,6059;0,6059;0,6604;0,5890;0,6096;0,5890;0,5890;0,5108;0,5890;0,5331;0,5971;0,3723;0,6251;0,6280;0,6936;0,6702;0,6059;0,6059;0,6588;0,5890;0,6075;0,5890;0,5890;0,5108;0,5890;0,5331;0,5971;950365;3101516
Quiroga, Luis;AM C;Sarmiento (Junín);31;0;0;640;95.480;61.960;63,3% (M);64,2% (M);4500;Backup;0,3530;0,4924;0,5571;0,4458;0,5571;0,5614;0,5614;0,5499;0,6024;0,6327;0,6024;0,6024;0,6159;0,6024;0,6031;0,5476;0,3567;0,5005;0,5667;0,4528;0,5667;0,5710;0,5710;0,5583;0,6119;0,6419;0,6119;0,6119;0,6256;0,6119;0,6125;0,5550;14061421;3101516
Sánchez, Nicolás;AM LC, F C;Sarmiento (Junín);23;0;0;1.340;1.529.650;2.553.380;69,6% (W);72,9% (W);4500;Key Player;0,3012;0,4958;0,5697;0,4733;0,5697;0,5810;0,5810;0,5781;0,6955;0,6173;0,6499;0,6955;0,6731;0,6499;0,6888;0,6013;0,3181;0,5259;0,6014;0,5003;0,6014;0,6122;0,6122;0,6093;0,7293;0,6498;0,6815;0,7293;0,7076;0,6815;0,7239;0,6310;14007790;3101516
Spinacci, Renzo;DM, M RC;Sarmiento (Junín);22;0;0;760;1.091.550;2.320.620;67,6% (W);73,4% (W);4500;First Team;0,3172;0,5501;0,6423;0,5303;0,6423;0,6361;0,6361;0,6587;0,6303;0,6661;0,6763;0,6303;0,5719;0,6303;0,5812;0,5409;0,3446;0,5994;0,6959;0,5736;0,6959;0,6891;0,6891;0,7114;0,6843;0,7194;0,7343;0,6843;0,6277;0,6843;0,6376;0,5858;14084810;3101516
Villa, Adrián;GK;Sarmiento (Junín);30;0;0;480;102.170;89.870;57,5% (GK);59,5% (GK);4500;Backup;0,5747;0,4109;0,3989;0,3939;0,3989;0,3960;0,3960;0,4095;0,4200;0,4107;0,4200;0,4200;0,3888;0,4200;0,3974;0,4219;0,5950;0,4227;0,4109;0,4041;0,4109;0,4077;0,4077;0,4251;0,4319;0,4271;0,4319;0,4319;0,4001;0,4319;0,4090;0,4326;78036879;3101516
Aguirre, Gastón;D RC;Temperley;34;0;0;690;65.040;126.720;69,0% (CB);69,0% (CB);4500;First Team;0,3442;0,6546;0,6084;0,6899;0,6492;0,5953;0,5953;0,6248;0,5844;0,6110;0,5844;0,5844;0,5366;0,5844;0,5633;0,5992;0,3442;0,6546;0,6084;0,6899;0,6492;0,5953;0,5953;0,6270;0,5844;0,6141;0,5844;0,5844;0,5366;0,5844;0,5633;0,5992;952683;3100019
Arregui, Adrián;DM;Temperley;23;0;0;860;84.610;137.550;71,7% (M);75,4% (M);4500;First Team;0,3334;0,5953;0,6452;0,5894;0,6452;0,6402;0,6402;0,6930;0,6552;0,7168;0,6552;0,6552;0,6610;0,6552;0,6197;0,5760;0,3525;0,6285;0,6793;0,6186;0,6793;0,6739;0,6739;0,7291;0,6900;0,7535;0,6900;0,6900;0,7006;0,6900;0,6564;0,6054;14035965;3100019
Boggino, Ignacio;D C;Temperley;29;0;0;1.390;408.790;782.520;68,5% (CB);70,4% (CB);4500;First Team;0,3361;0,6411;0,5997;0,6853;0,6339;0,5842;0,5842;0,5785;0,5646;0,5681;0,5646;0,5646;0,4812;0,5646;0,5258;0,5950;0,3477;0,6616;0,6190;0,7043;0,6544;0,6029;0,6029;0,5967;0,5831;0,5858;0,5831;0,5831;0,5001;0,5831;0,5453;0,6104;14006912;3100019
Bojanich, Gastón;D LC;Temperley;30;0;0;720;75.100;169.430;68,8% (CB);69,5% (CB);4500;First Team;0,3223;0,6376;0,6497;0,6877;0,6070;0,5885;0,5885;0,5721;0,5598;0,5525;0,5598;0,5598;0,4980;0,5598;0,5362;0,6033;0,3260;0,6456;0,6591;0,6952;0,6158;0,5971;0,5971;0,5826;0,5684;0,5640;0,5684;0,5684;0,5066;0,5684;0,5454;0,6101;14032295;3100019
Brandán, Fernando;AM RC;Temperley;25;0;0;1.010;533.690;694.150;68,7% (W);69,7% (W);4500;Key Player;0,3093;0,5013;0,5758;0,4594;0,5758;0,5848;0,5848;0,5696;0,6411;0,6058;0,6871;0,6411;0,6778;0,6871;0,6570;0,5536;0,3130;0,5094;0,5854;0,4663;0,5854;0,5943;0,5943;0,5793;0,6506;0,6161;0,6972;0,6506;0,6875;0,6972;0,6664;0,5610;14026313;3100019
Corado, Gastón;ST;Temperley;26;0;0;1.690;355.910;479.370;67,7% (TS);68,1% (TS);4500;First Team;0,3301;0,5296;0,5293;0,5302;0,5293;0,5313;0,5313;0,5457;0,5946;0,5592;0,5946;0,5946;0,5659;0,5946;0,6663;0,6772;0,3327;0,5333;0,5325;0,5324;0,5325;0,5346;0,5346;0,5521;0,5991;0,5671;0,5991;0,5991;0,5720;0,5991;0,6726;0,6806;14118849;3100019
Crivelli, Federico;GK;Temperley;33;0;0;780;133.300;263.540;66,5% (GK);66,5% (GK);4500;Key Player;0,6652;0,4810;0,4610;0,4819;0,4610;0,4601;0,4601;0,5059;0,5065;0,5147;0,5065;0,5065;0,5131;0,5065;0,4867;0,5048;0,6652;0,4810;0,4610;0,4819;0,4610;0,4601;0,4601;0,5069;0,5065;0,5161;0,5065;0,5065;0,5131;0,5065;0,4867;0,5048;956439;3100019
De Bórtoli, Leandro;GK;Temperley;27;0;0;270;124.470;162.720;61,6% (GK);62,7% (GK);4500;Backup;0,6164;0,4309;0,4395;0,4132;0,4395;0,4317;0,4317;0,4389;0,4500;0,4396;0,4500;0,4500;0,4166;0,4500;0,4109;0,4292;0,6270;0,4379;0,4462;0,4194;0,4462;0,4384;0,4384;0,4481;0,4571;0,4493;0,4571;0,4571;0,4232;0,4571;0,4176;0,4359;14032791;3100019
Di Lorenzo, Leonardo;AM LC;Temperley;34;0;0;1.090;133.700;222.650;67,9% (W);67,9% (W);4500;First Team;0,3511;0,4853;0,5702;0,4482;0,5702;0,5765;0,5765;0,5710;0,6769;0,5993;0,6316;0,6786;0,6534;0,6316;0,6229;0,5210;0,3511;0,4853;0,5702;0,4482;0,5702;0,5765;0,5765;0,5708;0,6769;0,5990;0,6316;0,6786;0,6534;0,6316;0,6229;0,5210;950096;3100019
Frezzotti, Alejandro;DM;Temperley;31;0;0;1.740;320.350;612.010;67,5% (DM);69,2% (DM);4500;Rotation;0,3202;0,5756;0,6282;0,5667;0,6282;0,6155;0,6155;0,6746;0,6100;0,6689;0,6100;0,6100;0,5703;0,6100;0,5775;0,5539;0,3293;0,5924;0,6458;0,5820;0,6458;0,6329;0,6329;0,6916;0,6271;0,6860;0,6271;0,6271;0,5869;0,6271;0,5953;0,5690;961227;3100019
González, Fernando;D/WB L;Temperley;27;0;0;1.010;453.530;552.270;63,4% (FB);67,9% (FB);4500;Backup;0,2883;0,5127;0,6342;0,5085;0,5903;0,6295;0,5859;0,5475;0,5898;0,5677;0,5898;0,5898;0,5287;0,5898;0,5416;0,5000;0,3099;0,5522;0,6793;0,5428;0,6323;0,6732;0,6267;0,5862;0,6309;0,6059;0,6309;0,6309;0,5712;0,6309;0,5849;0,5342;14021080;3100019
Grbec, Javier;ST;Temperley;29;0;0;1.320;307.890;632.890;68,5% (FS);68,5% (FS);4500;Rotation;0,3115;0,5479;0,5869;0,5306;0,5869;0,5887;0,5887;0,6001;0,6481;0,6190;0,6481;0,6481;0,6069;0,6481;0,6852;0,6747;0,3115;0,5479;0,5869;0,5306;0,5869;0,5887;0,5887;0,6011;0,6481;0,6203;0,6481;0,6481;0,6069;0,6481;0,6852;0,6747;965555;3100019
López, Luis;ST;Temperley;28;0;0;1.290;782.500;1.548.780;64,0% (FS);65,0% (FS);4500;Rotation;0,3018;0,5051;0,5075;0,4975;0,5075;0,5146;0,5146;0,5284;0,5812;0,5498;0,5812;0,5812;0,5660;0,5812;0,6399;0,6171;0,3056;0,5121;0,5153;0,5033;0,5153;0,5226;0,5226;0,5370;0,5897;0,5589;0,5897;0,5897;0,5745;0,5897;0,6495;0,6244;14032797;3100019
Oroná, Ignacio;DM;Temperley;29;0;0;1.040;231.630;490.600;67,6% (M);67,8% (M);4500;First Team;0,3482;0,5885;0,6306;0,5841;0,6306;0,6220;0,6220;0,6722;0,6269;0,6763;0,6269;0,6269;0,5984;0,6269;0,6012;0,5836;0,3482;0,5885;0,6306;0,5841;0,6306;0,6220;0,6220;0,6733;0,6269;0,6777;0,6269;0,6269;0,5984;0,6269;0,6012;0,5836;14034821;3100019
Peralta, Abel;AM R;Temperley;26;0;0;1.350;726.950;862.290;64,9% (W);64,9% (W);4500;Backup;0,3412;0,4839;0,5548;0,4526;0,5548;0,5589;0,5589;0,5539;0,6041;0,5777;0,6490;0,6041;0,5620;0,6482;0,6252;0,5728;0,3412;0,4839;0,5548;0,4526;0,5548;0,5589;0,5589;0,5524;0,6041;0,5757;0,6490;0,6041;0,5620;0,6482;0,6252;0,5728;14010678;3100019
Rojas, Ariel;ST;Temperley;22;0;0;390;191.490;363.940;63,6% (FS);68,6% (FS);4500;Rotation;0,3093;0,5233;0,5970;0,5093;0,5970;0,5936;0,5936;0,5664;0,6117;0,5882;0,6117;0,6117;0,5647;0,6117;0,6355;0,6113;0,3314;0,5627;0,6394;0,5440;0,6394;0,6357;0,6357;0,6096;0,6563;0,6340;0,6563;0,6563;0,6109;0,6563;0,6862;0,6516;14118854;3100019
Romero, Patricio;D/WB L;Temperley;22;0;0;500;358.050;715.670;67,8% (WB);73,2% (FB);4500;First Team;0,3428;0,5774;0,6770;0,5783;0,6302;0,6781;0,6328;0,6105;0,6421;0,6331;0,6421;0,6421;0,5891;0,6421;0,6080;0,5690;0,3682;0,6250;0,7316;0,6196;0,6810;0,7310;0,6821;0,6586;0,6919;0,6814;0,6919;0,6919;0,6403;0,6919;0,6604;0,6100;14118855;3100019
Ruiz, Enzo;D RC;Temperley;26;0;0;1.050;325.210;408.060;62,0% (FB);66,4% (FB);4500;Backup;0,3087;0,5709;0,6144;0,6150;0,6202;0,5939;0,5996;0,5486;0,5350;0,5394;0,5656;0,5350;0,4465;0,5350;0,4924;0,5452;0,3314;0,6123;0,6577;0,6551;0,6639;0,6354;0,6415;0,5872;0,5741;0,5773;0,6068;0,5741;0,4856;0,5741;0,5329;0,5807;14022032;3100019
Sambueza, Fabián;AM RLC;Temperley;27;0;0;1.140;1.337.010;1.685.170;68,6% (AM);69,3% (AM);4500;Rotation;0,3175;0,4807;0,5439;0,4353;0,5439;0,5577;0,5577;0,5557;0,6394;0,6004;0,6394;0,6824;0,6863;0,6824;0,6456;0,5705;0,3206;0,4870;0,5502;0,4417;0,5502;0,5638;0,5638;0,5631;0,6451;0,6083;0,6451;0,6884;0,6934;0,6884;0,6521;0,5763;14042162;3100019
Vilchez, Pablo;ST;Temperley;32;0;0;1.230;47.740;94.280;64,3% (TS);65,1% (FS);4500;First Team;0,2961;0,5177;0,5175;0,5127;0,5175;0,5209;0,5209;0,5237;0,5778;0,5459;0,5778;0,5778;0,5466;0,5778;0,6415;0,6434;0,2998;0,5247;0,5254;0,5185;0,5254;0,5288;0,5288;0,5335;0,5863;0,5567;0,5863;0,5863;0,5552;0,5863;0,6512;0,6507;14061433;3100019
Arzura, Joaquín;DM;Tigre;22;0;0;3.480;2.375.950;4.472.810;74,7% (M);79,1% (M);5850;Key Player;0,3849;0,6626;0,7184;0,6736;0,7184;0,7049;0,7049;0,7439;0,6823;0,7474;0,6823;0,6823;0,6186;0,6823;0,6242;0,6387;0,4077;0,7038;0,7621;0,7097;0,7621;0,7480;0,7480;0,7877;0,7259;0,7911;0,7259;0,7259;0,6641;0,7259;0,6697;0,6754;14024904;3100018
Blengio, Juan Carlos;D C;Tigre;35;0;0;2.450;149.380;246.110;75,3% (CB);75,3% (CB);5850;First Team;0,3937;0,6747;0,6792;0,7530;0,6425;0,6204;0,6204;0,6633;0,5944;0,6382;0,5944;0,5944;0,5288;0,5944;0,5482;0,6366;0,3937;0,6747;0,6792;0,7530;0,6425;0,6204;0,6204;0,6617;0,5944;0,6361;0,5944;0,5944;0,5288;0,5944;0,5482;0,6366;950772;3100018
Echeverría, Mariano;D C;Tigre;34;1;0;2.760;162.510;260.400;75,8% (CB);75,8% (CB);5850;First Team;0,3506;0,6651;0,6099;0,7576;0,6099;0,5816;0,5816;0,6082;0,5513;0,5842;0,5513;0,5513;0,4687;0,5513;0,5208;0,6601;0,3506;0,6651;0,6099;0,7576;0,6099;0,5816;0,5816;0,6067;0,5513;0,5821;0,5513;0,5513;0,4687;0,5513;0,5208;0,6601;14011009;3100018
Galmarini, Martín;D/WB/M R;Tigre;33;0;0;2.900;159.700;264.830;71,2% (FB);71,2% (FB);5850;First Team;0,3572;0,5886;0,6657;0,5698;0,7125;0,6545;0,7005;0,6355;0,6482;0,6366;0,6964;0,6482;0,5786;0,6482;0,6058;0,5817;0,3572;0,5886;0,6657;0,5698;0,7125;0,6545;0,7005;0,6476;0,6482;0,6530;0,6964;0,6482;0,5786;0,6482;0,6058;0,5817;956455;3100018
Garate, Leandro;ST;Tigre;22;0;0;1.990;1.107.680;1.842.410;64,5% (FS);67,9% (FS);5850;Rotation;0,3292;0,5632;0,5833;0,5428;0,5833;0,5773;0,5773;0,5701;0,5905;0,5727;0,5905;0,5905;0,5526;0,5905;0,6448;0,6428;0,3439;0,5894;0,6103;0,5656;0,6103;0,6042;0,6042;0,5963;0,6198;0,6003;0,6198;0,6198;0,5832;0,6198;0,6790;0,6707;14031154;3100018
García, Javier;GK;Tigre;28;1;0;2.750;1.721.850;3.290.160;68,2% (GK);69,1% (GK);5850;Key Player;0,6821;0,4910;0,4810;0,4466;0,4810;0,4723;0,4723;0,5051;0,5031;0,5026;0,5031;0,5031;0,4662;0,5031;0,4710;0,4737;0,6912;0,4947;0,4846;0,4498;0,4846;0,4756;0,4756;0,5101;0,5064;0,5076;0,5064;0,5064;0,4698;0,5064;0,4745;0,4765;962114;3100018
Godoy, Erik;D C;Tigre;22;0;0;2.680;649.480;782.810;68,2% (FB);72,0% (FB);5850;First Team;0,3542;0,6366;0,6409;0,6757;0,6817;0,6206;0,6206;0,6179;0,5991;0,6025;0,5991;0,5991;0,5435;0,5991;0,5789;0,5864;0,3733;0,6724;0,6765;0,7106;0,7196;0,6552;0,6552;0,6536;0,6328;0,6385;0,6328;0,6328;0,5774;0,6328;0,6143;0,6150;14024912;3100018
González Pirez, Leandro;D C;Tigre;23;0;0;2.180;1.006.510;1.706.170;68,4% (CB);71,4% (CB);5850;Rotation;0,3181;0,6110;0,6378;0,6838;0,6421;0,5895;0,5895;0,6019;0,5705;0,5963;0,5705;0,5705;0,4896;0,5705;0,5237;0,6179;0,3365;0,6428;0,6710;0,7142;0,6756;0,6200;0,6200;0,6289;0,6007;0,6217;0,6007;0,6007;0,5202;0,6007;0,5551;0,6429;14023367;3100018
González, Federico;ST;Tigre;29;0;0;3.430;1.644.810;3.203.930;69,7% (FS);72,1% (FS);5850;Rotation;0,2888;0,5350;0,5740;0,5189;0,5740;0,5830;0,5830;0,5813;0,6391;0,6102;0,6391;0,6809;0,6315;0,6809;0,6967;0,6654;0,3002;0,5538;0,5937;0,5352;0,5937;0,6026;0,6026;0,5994;0,6604;0,6287;0,6604;0,7036;0,6555;0,7036;0,7215;0,6849;14000555;3100018
Itabel, Kevin;AM RL;Tigre;22;0;0;2.820;621.870;765.440;67,6% (W);71,8% (W);5850;Rotation;0,2725;0,4556;0,5305;0,4212;0,5305;0,5450;0,5450;0,5440;0,6719;0,5933;0,6719;0,6719;0,6548;0,6764;0,6717;0,5770;0,2918;0,4904;0,5696;0,4524;0,5696;0,5834;0,5834;0,5832;0,7131;0,6343;0,7131;0,7131;0,6957;0,7179;0,7135;0,6104;14024907;3100018
Janson, Lucas;ST;Tigre;21;0;0;1.630;390.760;328.880;63,5% (FS);69,4% (FS);5850;Hot Prospect;0,2976;0,4538;0,5372;0,4246;0,5372;0,5434;0,5434;0,5217;0,5995;0,5484;0,5995;0,5995;0,6174;0,5995;0,6351;0,5378;0,3224;0,4985;0,5839;0,4633;0,5839;0,5899;0,5899;0,5648;0,6501;0,5930;0,6501;0,6501;0,6740;0,6501;0,6940;0,5847;14047152;3100018
Luna, Carlos;ST;Tigre;34;0;0;2.840;152.970;258.460;73,8% (TS);73,8% (TS);5850;First Team;0,3370;0,5759;0,5753;0,5802;0,5753;0,5732;0,5732;0,6144;0,6255;0,6288;0,6255;0,6255;0,5969;0,6255;0,6926;0,7376;0,3370;0,5759;0,5753;0,5802;0,5753;0,5732;0,5732;0,6154;0,6255;0,6302;0,6255;0,6255;0,5969;0,6255;0,6926;0,7376;955376;3100018
Menossi, Lucas;DM, M RC;Tigre;23;0;0;1.980;421.880;554.150;71,8% (FB);76,1% (FB);5850;Rotation;0,3512;0,6137;0,6793;0,6225;0,7181;0,6671;0,7082;0,6961;0,6562;0,7104;0,7003;0,6562;0,5963;0,6562;0,5935;0,5973;0,3714;0,6508;0,7197;0,6553;0,7608;0,7070;0,7505;0,7393;0,6964;0,7559;0,7431;0,6964;0,6369;0,6964;0,6353;0,6310;14036260;3100018
Morales Neumann, Jerónimo;AM L, ST;Tigre;29;0;0;1.870;523.280;436.260;66,3% (FS);69,8% (FS);5850;Backup;0,3045;0,4904;0,5377;0,4732;0,5377;0,5475;0,5475;0,5289;0,6413;0,5703;0,6386;0,6474;0,6033;0,6436;0,6634;0,5968;0,3210;0,5199;0,5681;0,4999;0,5681;0,5774;0,5774;0,5589;0,6735;0,6013;0,6706;0,6799;0,6358;0,6759;0,6979;0,6258;14000754;3100018
Paglialunga, Mario;DM;Tigre;27;0;0;2.580;1.270.160;1.568.160;70,2% (DM);71,5% (DM);5850;Rotation;0,3738;0,6273;0,6586;0,6709;0,6586;0,6379;0,6379;0,7020;0,6345;0,6991;0,6345;0,6345;0,5819;0,6345;0,5821;0,5979;0,3806;0,6391;0,6716;0,6813;0,6716;0,6507;0,6507;0,7153;0,6476;0,7126;0,6476;0,6476;0,5962;0,6476;0,5957;0,6076;14006616;3100018
Pelletieri, Agustín;DM;Tigre;33;0;0;3.130;174.220;278.890;72,4% (DM);72,1% (DM);5850;First Team;0,3422;0,6282;0,6720;0,6241;0,6720;0,6530;0,6530;0,7245;0,6398;0,7203;0,6398;0,6398;0,5832;0,6398;0,5891;0,5877;0,3422;0,6282;0,6720;0,6241;0,6720;0,6530;0,6530;0,7215;0,6398;0,7163;0,6398;0,6398;0,5832;0,6398;0,5891;0,5877;955601;3100018
Sánchez, Facundo;WB/M RL;Tigre;25;0;0;2.840;1.306.470;2.222.040;67,8% (FB);68,8% (FB);5850;Rotation;0,3626;0,5573;0,6781;0,5468;0,6781;0,6755;0,6774;0,6010;0,6735;0,6179;0,6780;0,6672;0,5684;0,6672;0,5844;0,5453;0,3664;0,5654;0,6884;0,5538;0,6884;0,6857;0,6877;0,6107;0,6836;0,6282;0,6882;0,6772;0,5775;0,6772;0,5938;0,5527;14021793;3100018
Wilchez, Lucas;AM RLC;Tigre;32;0;0;3.410;248.250;401.940;72,4% (W);72,4% (W);5850;Key Player;0,3039;0,5275;0,5860;0,4991;0,5860;0,5965;0,5965;0,6021;0,7165;0,6401;0,7103;0,7237;0,7003;0,7210;0,7065;0,6309;0,3039;0,5275;0,5860;0,4991;0,5860;0,5965;0,5965;0,6044;0,7165;0,6432;0,7103;0,7237;0,7003;0,7210;0,7065;0,6309;961200;3100018
Affranchino, Facundo;AM R;Unión (SF);25;0;0;1.600;338.120;454.900;66,5% (W);67,9% (W);5250;Rotation;0,3087;0,4877;0,5774;0,4637;0,5774;0,5795;0,5795;0,5564;0,6192;0,6094;0,6652;0,6192;0,5787;0,6618;0,5923;0,5158;0,3152;0,4994;0,5901;0,4740;0,5901;0,5918;0,5918;0,5716;0,6323;0,6263;0,6792;0,6323;0,5928;0,6757;0,6061;0,5267;14008047;102467
Brítez, Emanuel;D RC;Unión (SF);23;0;0;770;750.750;1.559.250;70,1% (FB);73,9% (FB);5250;Rotation;0,3346;0,6249;0,6521;0,6816;0,7005;0,6336;0,6790;0,6207;0,6159;0,6128;0,6159;0,6159;0,5435;0,6159;0,5764;0,6220;0,3534;0,6599;0,6878;0,7144;0,7389;0,6683;0,7162;0,6558;0,6513;0,6483;0,6513;0,6513;0,5796;0,6513;0,6143;0,6530;14048046;102467
Cardozo, Marcelo;D/WB/M L;Unión (SF);28;0;0;1.590;644.480;1.159.140;68,3% (FB);71,5% (FB);5250;First Team;0,3190;0,5817;0,6825;0,5648;0,6353;0,6733;0,6283;0,6015;0,6666;0,6066;0,6247;0,6247;0,5696;0,6247;0,5906;0,5593;0,3351;0,6098;0,7152;0,5893;0,6657;0,7053;0,6581;0,6314;0,6988;0,6375;0,6548;0,6548;0,6005;0,6548;0,6223;0,5843;14005566;102467
Castro, Matías;ST;Unión (SF);24;0;0;1.680;355.910;460.460;65,1% (FS);67,6% (FS);5250;Rotation;0,2970;0,5385;0,5716;0,5372;0,5716;0,5667;0,5667;0,5600;0,6028;0,5873;0,6028;0,6028;0,5645;0,6028;0,6515;0,6262;0,3084;0,5573;0,5913;0,5535;0,5913;0,5864;0,5864;0,5807;0,6242;0,6092;0,6242;0,6242;0,5871;0,6242;0,6762;0,6456;14007411;102467
Fernández, Nereo;GK;Unión (SF);36;0;0;1.460;74.580;138.520;66,9% (GK);66,9% (GK);5250;Rotation;0,6688;0,4935;0,4640;0,4770;0,4640;0,4466;0,4466;0,5010;0,4542;0,4748;0,4542;0,4542;0,3881;0,4542;0,4080;0,4784;0,6688;0,4935;0,4640;0,4770;0,4640;0,4466;0,4466;0,5020;0,4542;0,4762;0,4542;0,4542;0,3881;0,4542;0,4080;0,4784;6300143;102467
Gamba, Lucas;AM R, ST;Unión (SF);28;0;0;1.150;376.100;787.730;69,4% (FS);70,2% (FS);5250;First Team;0,3668;0,5090;0,5838;0,4681;0,5838;0,5903;0,5903;0,5830;0,6401;0,6059;0,6731;0,6795;0,6106;0,6831;0,6944;0,5983;0,3702;0,5144;0,5903;0,4725;0,5903;0,5966;0,5966;0,5871;0,6465;0,6096;0,6798;0,6863;0,6172;0,6899;0,7022;0,6033;14022880;102467
Maidana, Mauro;D/WB L;Unión (SF);25;0;0;850;338.120;471.320;66,8% (W);69,2% (W);5250;Rotation;0,3361;0,5441;0,6569;0,5382;0,6115;0,6531;0,6079;0,5794;0,6675;0,5980;0,6348;0,6348;0,5935;0,6348;0,6101;0,5323;0,3485;0,5676;0,6831;0,5598;0,6358;0,6782;0,6313;0,6025;0,6920;0,6208;0,6581;0,6581;0,6169;0,6581;0,6343;0,5532;14022933;102467
Malcorra, Ignacio;D/WB/M L;Unión (SF);28;0;0;1.820;1.067.900;2.317.400;70,8% (FB);70,8% (FB);5250;Key Player;0,3457;0,5891;0,7079;0,5813;0,6605;0,7056;0,6584;0,6217;0,7044;0,6404;0,6557;0,6931;0,5952;0,6557;0,6160;0,5815;0,3457;0,5891;0,7079;0,5813;0,6605;0,7056;0,6584;0,6227;0,7044;0,6418;0,6557;0,6931;0,5952;0,6557;0,6160;0,5815;14000149;102467
Martínez, Mauricio;D C, DM;Unión (SF);22;0;0;730;830.780;1.903.810;65,1% (M);73,2% (M);5250;First Team;0,3572;0,5971;0,6381;0,6325;0,6381;0,6279;0,6279;0,6422;0,6293;0,6514;0,6293;0,6293;0,5839;0,6293;0,5995;0,5906;0,3969;0,6686;0,7109;0,7012;0,7109;0,6998;0,6998;0,7209;0,7028;0,7316;0,7028;0,7028;0,6606;0,7028;0,6769;0,6543;14085052;102467
Montero, Fausto;AM RC;Unión (SF);27;0;0;2.000;1.425.950;2.767.970;69,0% (W);69,0% (W);5250;First Team;0,3090;0,5508;0,6242;0,5388;0,6242;0,6210;0,6210;0,6328;0,6426;0,6694;0,6903;0,6426;0,6258;0,6857;0,6199;0,5864;0,3090;0,5508;0,6242;0,5388;0,6242;0,6210;0,6210;0,6325;0,6426;0,6691;0,6903;0,6426;0,6258;0,6857;0,6199;0,5864;14021541;102467
Riaño, Claudio;AM R, ST;Unión (SF);27;0;0;2.620;1.849.000;3.722.670;68,4% (TS);71,0% (TS);5250;First Team;0,3280;0,5412;0,5468;0,5239;0,5468;0,5495;0,5495;0,5796;0,6266;0,5956;0,6266;0,6266;0,5878;0,6687;0,6788;0,6843;0,3432;0,5683;0,5750;0,5485;0,5750;0,5774;0,5774;0,6056;0,6539;0,6221;0,6539;0,6539;0,6151;0,6979;0,7087;0,7097;14030882;102467
Rivas, Juan;AM LC;Unión (SF);23;0;0;730;874.500;1.857.760;67,5% (W);73,9% (W);5250;Rotation;0,3217;0,4915;0,5426;0,4869;0,5426;0,5554;0,5554;0,5574;0,6749;0,6399;0,6325;0,6749;0,6609;0,6325;0,6168;0,5495;0,3534;0,5465;0,6034;0,5369;0,6034;0,6152;0,6152;0,6180;0,7395;0,7074;0,6929;0,7395;0,7276;0,6929;0,6794;0,6008;14028207;102467
Sánchez, Leonardo;D C;Unión (SF);29;0;0;1.810;699.020;1.234.760;68,0% (CB);69,7% (CB);5250;First Team;0,3617;0,6183;0,6046;0,6805;0,6392;0,5893;0,5893;0,5945;0,5865;0,5920;0,5865;0,5865;0,5240;0,5865;0,5682;0,6280;0,3705;0,6346;0,6209;0,6967;0,6564;0,6051;0,6051;0,6107;0,6017;0,6084;0,6017;0,6017;0,5390;0,6017;0,5840;0,6417;14001554;102467
