"Name";"Position";"Club";"Age";"Int Caps";"Int Goals";"Wage";"Value";"Sale Value";"Best Rating";"Best Pot Rating";"Squad Rep";"Squad Status";"GK Rating";"SW Rating";"DL Rating";"DC Rating";"DR Rating";"WBL Rating";"WBR Rating";"DM Rating";"ML Rating";"MC Rating";"MR Rating";"AML Rating";"AMC Rating";"AMR Rating";"FS Rating";"TS Rating";"GK Pot Rating";"SW Pot Rating";"DL Pot Rating";"DC Pot Rating";"DR Pot Rating";"WBL Pot Rating";"WBR Pot Rating";"DM Pot Rating";"ML Pot Rating";"MC Pot Rating";"MR Pot Rating";"AML Pot Rating";"AMC Pot Rating";"AMR Pot Rating";"FS Pot Rating";"TS Pot Rating";"Unique ID";"Club ID"
"Frezzotti, Alejandro";"DM";"Temperley";"31";"0";"0";"1.740";"320.350";"612.010";"67,5% (DM)";"69,2% (DM)";"4500";"Rotation";"32,02%";"57,56%";"62,82%";"56,67%";"62,82%";"61,55%";"61,55%";"67,46%";"61,00%";"66,89%";"61,00%";"61,00%";"57,03%";"61,00%";"57,75%";"55,39%";"32,93%";"59,24%";"64,58%";"58,20%";"64,58%";"63,29%";"63,29%";"69,16%";"62,71%";"68,60%";"62,71%";"62,71%";"58,69%";"62,71%";"59,53%";"56,90%";"961227";"3100019"
"González, Fernando";"D/WB L";"Temperley";"27";"0";"0";"1.010";"453.530";"552.270";"63,4% (FB)";"67,9% (FB)";"4500";"Backup";"28,83%";"51,27%";"63,42%";"50,85%";"59,03%";"62,95%";"58,59%";"54,75%";"58,98%";"56,77%";"58,98%";"58,98%";"52,87%";"58,98%";"54,16%";"50,00%";"30,99%";"55,22%";"67,93%";"54,28%";"63,23%";"67,32%";"62,67%";"58,62%";"63,09%";"60,59%";"63,09%";"63,09%";"57,12%";"63,09%";"58,49%";"53,42%";"14021080";"3100019"
"Grbec, Javier";"ST";"Temperley";"29";"0";"0";"1.320";"307.890";"632.890";"68,5% (FS)";"68,5% (FS)";"4500";"Rotation";"31,15%";"54,79%";"58,69%";"53,06%";"58,69%";"58,87%";"58,87%";"60,01%";"64,81%";"61,90%";"64,81%";"64,81%";"60,69%";"64,81%";"68,52%";"67,47%";"31,15%";"54,79%";"58,69%";"53,06%";"58,69%";"58,87%";"58,87%";"60,11%";"64,81%";"62,03%";"64,81%";"64,81%";"60,69%";"64,81%";"68,52%";"67,47%";"965555";"3100019"
"López, Luis";"ST";"Temperley";"28";"0";"0";"1.290";"782.500";"1.548.780";"64,0% (FS)";"65,0% (FS)";"4500";"Rotation";"30,18%";"50,51%";"50,75%";"49,75%";"50,75%";"51,46%";"51,46%";"52,84%";"58,12%";"54,98%";"58,12%";"58,12%";"56,60%";"58,12%";"63,99%";"61,71%";"30,56%";"51,21%";"51,53%";"50,33%";"51,53%";"52,26%";"52,26%";"53,70%";"58,97%";"55,89%";"58,97%";"58,97%";"57,45%";"58,97%";"64,95%";"62,44%";"14032797";"3100019"
"Oroná, Ignacio";"DM";"Temperley";"29";"0";"0";"1.040";"231.630";"490.600";"67,6% (M)";"67,8% (M)";"4500";"First Team";"34,82%";"58,85%";"63,06%";"58,41%";"63,06%";"62,20%";"62,20%";"67,22%";"62,69%";"67,63%";"62,69%";"62,69%";"59,84%";"62,69%";"60,12%";"58,36%";"34,82%";"58,85%";"63,06%";"58,41%";"63,06%";"62,20%";"62,20%";"67,33%";"62,69%";"67,77%";"62,69%";"62,69%";"59,84%";"62,69%";"60,12%";"58,36%";"14034821";"3100019"
"Peralta, Abel";"AM R";"Temperley";"26";"0";"0";"1.350";"726.950";"862.290";"64,9% (W)";"64,9% (W)";"4500";"Backup";"34,12%";"48,39%";"55,48%";"45,26%";"55,48%";"55,89%";"55,89%";"55,39%";"60,41%";"57,77%";"64,90%";"60,41%";"56,20%";"64,82%";"62,52%";"57,28%";"34,12%";"48,39%";"55,48%";"45,26%";"55,48%";"55,89%";"55,89%";"55,24%";"60,41%";"57,57%";"64,90%";"60,41%";"56,20%";"64,82%";"62,52%";"57,28%";"14010678";"3100019"
"Rojas, Ariel";"ST";"Temperley";"22";"0";"0";"390";"191.490";"363.940";"63,6% (FS)";"68,6% (FS)";"4500";"Rotation";"30,93%";"52,33%";"59,70%";"50,93%";"59,70%";"59,36%";"59,36%";"56,64%";"61,17%";"58,82%";"61,17%";"61,17%";"56,47%";"61,17%";"63,55%";"61,13%";"33,14%";"56,27%";"63,94%";"54,40%";"63,94%";"63,57%";"63,57%";"60,96%";"65,63%";"63,40%";"65,63%";"65,63%";"61,09%";"65,63%";"68,62%";"65,16%";"14118854";"3100019"
"Romero, Patricio";"D/WB L";"Temperley";"22";"0";"0";"500";"358.050";"715.670";"67,8% (WB)";"73,2% (FB)";"4500";"First Team";"34,28%";"57,74%";"67,70%";"57,83%";"63,02%";"67,81%";"63,28%";"61,05%";"64,21%";"63,31%";"64,21%";"64,21%";"58,91%";"64,21%";"60,80%";"56,90%";"36,82%";"62,50%";"73,16%";"61,96%";"68,10%";"73,10%";"68,21%";"65,86%";"69,19%";"68,14%";"69,19%";"69,19%";"64,03%";"69,19%";"66,04%";"61,00%";"14118855";"3100019"
"Ruiz, Enzo";"D RC";"Temperley";"26";"0";"0";"1.050";"325.210";"408.060";"62,0% (FB)";"66,4% (FB)";"4500";"Backup";"30,87%";"57,09%";"61,44%";"61,50%";"62,02%";"59,39%";"59,96%";"54,86%";"53,50%";"53,94%";"56,56%";"53,50%";"44,65%";"53,50%";"49,24%";"54,52%";"33,14%";"61,23%";"65,77%";"65,51%";"66,39%";"63,54%";"64,15%";"58,72%";"57,41%";"57,73%";"60,68%";"57,41%";"48,56%";"57,41%";"53,29%";"58,07%";"14022032";"3100019"
"Sambueza, Fabián";"AM RLC";"Temperley";"27";"0";"0";"1.140";"1.337.010";"1.685.170";"68,6% (AM)";"69,3% (AM)";"4500";"Rotation";"31,75%";"48,07%";"54,39%";"43,53%";"54,39%";"55,77%";"55,77%";"55,57%";"63,94%";"60,04%";"63,94%";"68,24%";"68,63%";"68,24%";"64,56%";"57,05%";"32,06%";"48,70%";"55,02%";"44,17%";"55,02%";"56,38%";"56,38%";"56,31%";"64,51%";"60,83%";"64,51%";"68,84%";"69,34%";"68,84%";"65,21%";"57,63%";"14042162";"3100019"
"Vilchez, Pablo";"ST";"Temperley";"32";"0";"0";"1.230";"47.740";"94.280";"64,3% (TS)";"65,1% (FS)";"4500";"First Team";"29,61%";"51,77%";"51,75%";"51,27%";"51,75%";"52,09%";"52,09%";"52,37%";"57,78%";"54,59%";"57,78%";"57,78%";"54,66%";"57,78%";"64,15%";"64,34%";"29,98%";"52,47%";"52,54%";"51,85%";"52,54%";"52,88%";"52,88%";"53,35%";"58,63%";"55,67%";"58,63%";"58,63%";"55,52%";"58,63%";"65,12%";"65,07%";"14061433";"3100019"
"Arzura, Joaquín";"DM";"Tigre";"22";"0";"0";"3.480";"2.375.950";"4.472.810";"74,7% (M)";"79,1% (M)";"5850";"Key Player";"38,49%";"66,26%";"71,84%";"67,36%";"71,84%";"70,49%";"70,49%";"74,39%";"68,23%";"74,74%";"68,23%";"68,23%";"61,86%";"68,23%";"62,42%";"63,87%";"40,77%";"70,38%";"76,21%";"70,97%";"76,21%";"74,80%";"74,80%";"78,77%";"72,59%";"79,11%";"72,59%";"72,59%";"66,41%";"72,59%";"66,97%";"67,54%";"14024904";"3100018"
"Blengio, Juan Carlos";"D C";"Tigre";"35";"0";"0";"2.450";"149.380";"246.110";"75,3% (CB)";"75,3% (CB)";"5850";"First Team";"39,37%";"67,47%";"67,92%";"75,30%";"64,25%";"62,04%";"62,04%";"66,33%";"59,44%";"63,82%";"59,44%";"59,44%";"52,88%";"59,44%";"54,82%";"63,66%";"39,37%";"67,47%";"67,92%";"75,30%";"64,25%";"62,04%";"62,04%";"66,17%";"59,44%";"63,61%";"59,44%";"59,44%";"52,88%";"59,44%";"54,82%";"63,66%";"950772";"3100018"
"Echeverría, Mariano";"D C";"Tigre";"34";"1";"0";"2.760";"162.510";"260.400";"75,8% (CB)";"75,8% (CB)";"5850";"First Team";"35,06%";"66,51%";"60,99%";"75,76%";"60,99%";"58,16%";"58,16%";"60,82%";"55,13%";"58,42%";"55,13%";"55,13%";"46,87%";"55,13%";"52,08%";"66,01%";"35,06%";"66,51%";"60,99%";"75,76%";"60,99%";"58,16%";"58,16%";"60,67%";"55,13%";"58,21%";"55,13%";"55,13%";"46,87%";"55,13%";"52,08%";"66,01%";"14011009";"3100018"
"Galmarini, Martín";"D/WB/M R";"Tigre";"33";"0";"0";"2.900";"159.700";"264.830";"71,2% (FB)";"71,2% (FB)";"5850";"First Team";"35,72%";"58,86%";"66,57%";"56,98%";"71,25%";"65,45%";"70,05%";"63,55%";"64,82%";"63,66%";"69,64%";"64,82%";"57,86%";"64,82%";"60,58%";"58,17%";"35,72%";"58,86%";"66,57%";"56,98%";"71,25%";"65,45%";"70,05%";"64,76%";"64,82%";"65,30%";"69,64%";"64,82%";"57,86%";"64,82%";"60,58%";"58,17%";"956455";"3100018"
"Garate, Leandro";"ST";"Tigre";"22";"0";"0";"1.990";"1.107.680";"1.842.410";"64,5% (FS)";"67,9% (FS)";"5850";"Rotation";"32,92%";"56,32%";"58,33%";"54,28%";"58,33%";"57,73%";"57,73%";"57,01%";"59,05%";"57,27%";"59,05%";"59,05%";"55,26%";"59,05%";"64,48%";"64,28%";"34,39%";"58,94%";"61,03%";"56,56%";"61,03%";"60,42%";"60,42%";"59,63%";"61,98%";"60,03%";"61,98%";"61,98%";"58,32%";"61,98%";"67,90%";"67,07%";"14031154";"3100018"
"García, Javier";"GK";"Tigre";"28";"1";"0";"2.750";"1.721.850";"3.290.160";"68,2% (GK)";"69,1% (GK)";"5850";"Key Player";"68,21%";"49,10%";"48,10%";"44,66%";"48,10%";"47,23%";"47,23%";"50,51%";"50,31%";"50,26%";"50,31%";"50,31%";"46,62%";"50,31%";"47,10%";"47,37%";"69,12%";"49,47%";"48,46%";"44,98%";"48,46%";"47,56%";"47,56%";"51,01%";"50,64%";"50,76%";"50,64%";"50,64%";"46,98%";"50,64%";"47,45%";"47,65%";"962114";"3100018"
"Godoy, Erik";"D C";"Tigre";"22";"0";"0";"2.680";"649.480";"782.810";"68,2% (FB)";"72,0% (FB)";"5850";"First Team";"35,42%";"63,66%";"64,09%";"67,57%";"68,17%";"62,06%";"62,06%";"61,79%";"59,91%";"60,25%";"59,91%";"59,91%";"54,35%";"59,91%";"57,89%";"58,64%";"37,33%";"67,24%";"67,65%";"71,06%";"71,96%";"65,52%";"65,52%";"65,36%";"63,28%";"63,85%";"63,28%";"63,28%";"57,74%";"63,28%";"61,43%";"61,50%";"14024912";"3100018"
"González Pirez, Leandro";"D C";"Tigre";"23";"0";"0";"2.180";"1.006.510";"1.706.170";"68,4% (CB)";"71,4% (CB)";"5850";"Rotation";"31,81%";"61,10%";"63,78%";"68,38%";"64,21%";"58,95%";"58,95%";"60,19%";"57,05%";"59,63%";"57,05%";"57,05%";"48,96%";"57,05%";"52,37%";"61,79%";"33,65%";"64,28%";"67,10%";"71,42%";"67,56%";"62,00%";"62,00%";"62,89%";"60,07%";"62,17%";"60,07%";"60,07%";"52,02%";"60,07%";"55,51%";"64,29%";"14023367";"3100018"
"González, Federico";"ST";"Tigre";"29";"0";"0";"3.430";"1.644.810";"3.203.930";"69,7% (FS)";"72,1% (FS)";"5850";"Rotation";"28,88%";"53,50%";"57,40%";"51,89%";"57,40%";"58,30%";"58,30%";"58,13%";"63,91%";"61,02%";"63,91%";"68,09%";"63,15%";"68,09%";"69,67%";"66,54%";"30,02%";"55,38%";"59,37%";"53,52%";"59,37%";"60,26%";"60,26%";"59,94%";"66,04%";"62,87%";"66,04%";"70,36%";"65,55%";"70,36%";"72,15%";"68,49%";"14000555";"3100018"
"Itabel, Kevin";"AM RL";"Tigre";"22";"0";"0";"2.820";"621.870";"765.440";"67,6% (W)";"71,8% (W)";"5850";"Rotation";"27,25%";"45,56%";"53,05%";"42,12%";"53,05%";"54,50%";"54,50%";"54,40%";"67,19%";"59,33%";"67,19%";"67,19%";"65,48%";"67,64%";"67,17%";"57,70%";"29,18%";"49,04%";"56,96%";"45,24%";"56,96%";"58,34%";"58,34%";"58,32%";"71,31%";"63,43%";"71,31%";"71,31%";"69,57%";"71,79%";"71,35%";"61,04%";"14024907";"3100018"
"Janson, Lucas";"ST";"Tigre";"21";"0";"0";"1.630";"390.760";"328.880";"63,5% (FS)";"69,4% (FS)";"5850";"Hot Prospect";"29,76%";"45,38%";"53,72%";"42,46%";"53,72%";"54,34%";"54,34%";"52,17%";"59,95%";"54,84%";"59,95%";"59,95%";"61,74%";"59,95%";"63,51%";"53,78%";"32,24%";"49,85%";"58,39%";"46,33%";"58,39%";"58,99%";"58,99%";"56,48%";"65,01%";"59,30%";"65,01%";"65,01%";"67,40%";"65,01%";"69,40%";"58,47%";"14047152";"3100018"
"Luna, Carlos";"ST";"Tigre";"34";"0";"0";"2.840";"152.970";"258.460";"73,8% (TS)";"73,8% (TS)";"5850";"First Team";"33,70%";"57,59%";"57,53%";"58,02%";"57,53%";"57,32%";"57,32%";"61,44%";"62,55%";"62,88%";"62,55%";"62,55%";"59,69%";"62,55%";"69,26%";"73,76%";"33,70%";"57,59%";"57,53%";"58,02%";"57,53%";"57,32%";"57,32%";"61,54%";"62,55%";"63,02%";"62,55%";"62,55%";"59,69%";"62,55%";"69,26%";"73,76%";"955376";"3100018"
"Menossi, Lucas";"DM, M RC";"Tigre";"23";"0";"0";"1.980";"421.880";"554.150";"71,8% (FB)";"76,1% (FB)";"5850";"Rotation";"35,12%";"61,37%";"67,93%";"62,25%";"71,81%";"66,71%";"70,82%";"69,61%";"65,62%";"71,04%";"70,03%";"65,62%";"59,63%";"65,62%";"59,35%";"59,73%";"37,14%";"65,08%";"71,97%";"65,53%";"76,08%";"70,70%";"75,05%";"73,93%";"69,64%";"75,59%";"74,31%";"69,64%";"63,69%";"69,64%";"63,53%";"63,10%";"14036260";"3100018"
"Morales Neumann, Jerónimo";"AM L, ST";"Tigre";"29";"0";"0";"1.870";"523.280";"436.260";"66,3% (FS)";"69,8% (FS)";"5850";"Backup";"30,45%";"49,04%";"53,77%";"47,32%";"53,77%";"54,75%";"54,75%";"52,89%";"64,13%";"57,03%";"63,86%";"64,74%";"60,33%";"64,36%";"66,34%";"59,68%";"32,10%";"51,99%";"56,81%";"49,99%";"56,81%";"57,74%";"57,74%";"55,89%";"67,35%";"60,13%";"67,06%";"67,99%";"63,58%";"67,59%";"69,79%";"62,58%";"14000754";"3100018"
"Paglialunga, Mario";"DM";"Tigre";"27";"0";"0";"2.580";"1.270.160";"1.568.160";"70,2% (DM)";"71,5% (DM)";"5850";"Rotation";"37,38%";"62,73%";"65,86%";"67,09%";"65,86%";"63,79%";"63,79%";"70,20%";"63,45%";"69,91%";"63,45%";"63,45%";"58,19%";"63,45%";"58,21%";"59,79%";"38,06%";"63,91%";"67,16%";"68,13%";"67,16%";"65,07%";"65,07%";"71,53%";"64,76%";"71,26%";"64,76%";"64,76%";"59,62%";"64,76%";"59,57%";"60,76%";"14006616";"3100018"
"Pelletieri, Agustín";"DM";"Tigre";"33";"0";"0";"3.130";"174.220";"278.890";"72,4% (DM)";"72,1% (DM)";"5850";"First Team";"34,22%";"62,82%";"67,20%";"62,41%";"67,20%";"65,30%";"65,30%";"72,45%";"63,98%";"72,03%";"63,98%";"63,98%";"58,32%";"63,98%";"58,91%";"58,77%";"34,22%";"62,82%";"67,20%";"62,41%";"67,20%";"65,30%";"65,30%";"72,15%";"63,98%";"71,63%";"63,98%";"63,98%";"58,32%";"63,98%";"58,91%";"58,77%";"955601";"3100018"
"Sánchez, Facundo";"WB/M RL";"Tigre";"25";"0";"0";"2.840";"1.306.470";"2.222.040";"67,8% (FB)";"68,8% (FB)";"5850";"Rotation";"36,26%";"55,73%";"67,81%";"54,68%";"67,81%";"67,55%";"67,74%";"60,10%";"67,35%";"61,79%";"67,80%";"66,72%";"56,84%";"66,72%";"58,44%";"54,53%";"36,64%";"56,54%";"68,84%";"55,38%";"68,84%";"68,57%";"68,77%";"61,07%";"68,36%";"62,82%";"68,82%";"67,72%";"57,75%";"67,72%";"59,38%";"55,27%";"14021793";"3100018"
"Wilchez, Lucas";"AM RLC";"Tigre";"32";"0";"0";"3.410";"248.250";"401.940";"72,4% (W)";"72,4% (W)";"5850";"Key Player";"30,39%";"52,75%";"58,60%";"49,91%";"58,60%";"59,65%";"59,65%";"60,21%";"71,65%";"64,01%";"71,03%";"72,37%";"70,03%";"72,10%";"70,65%";"63,09%";"30,39%";"52,75%";"58,60%";"49,91%";"58,60%";"59,65%";"59,65%";"60,44%";"71,65%";"64,32%";"71,03%";"72,37%";"70,03%";"72,10%";"70,65%";"63,09%";"961200";"3100018"
"Affranchino, Facundo";"AM R";"Unión (SF)";"25";"0";"0";"1.600";"338.120";"454.900";"66,5% (W)";"67,9% (W)";"5250";"Rotation";"30,87%";"48,77%";"57,74%";"46,37%";"57,74%";"57,95%";"57,95%";"55,64%";"61,92%";"60,94%";"66,52%";"61,92%";"57,87%";"66,18%";"59,23%";"51,58%";"31,52%";"49,94%";"59,01%";"47,40%";"59,01%";"59,18%";"59,18%";"57,16%";"63,23%";"62,63%";"67,92%";"63,23%";"59,28%";"67,57%";"60,61%";"52,67%";"14008047";"102467"
"Brítez, Emanuel";"D RC";"Unión (SF)";"23";"0";"0";"770";"750.750";"1.559.250";"70,1% (FB)";"73,9% (FB)";"5250";"Rotation";"33,46%";"62,49%";"65,21%";"68,16%";"70,05%";"63,36%";"67,90%";"62,07%";"61,59%";"61,28%";"61,59%";"61,59%";"54,35%";"61,59%";"57,64%";"62,20%";"35,34%";"65,99%";"68,78%";"71,44%";"73,89%";"66,83%";"71,62%";"65,58%";"65,13%";"64,83%";"65,13%";"65,13%";"57,96%";"65,13%";"61,43%";"65,30%";"14048046";"102467"
"Cardozo, Marcelo";"D/WB/M L";"Unión (SF)";"28";"0";"0";"1.590";"644.480";"1.159.140";"68,3% (FB)";"71,5% (FB)";"5250";"First Team";"31,90%";"58,17%";"68,25%";"56,48%";"63,53%";"67,33%";"62,83%";"60,15%";"66,66%";"60,66%";"62,47%";"62,47%";"56,96%";"62,47%";"59,06%";"55,93%";"33,51%";"60,98%";"71,52%";"58,93%";"66,57%";"70,53%";"65,81%";"63,14%";"69,88%";"63,75%";"65,48%";"65,48%";"60,05%";"65,48%";"62,23%";"58,43%";"14005566";"102467"
"Castro, Matías";"ST";"Unión (SF)";"24";"0";"0";"1.680";"355.910";"460.460";"65,1% (FS)";"67,6% (FS)";"5250";"Rotation";"29,70%";"53,85%";"57,16%";"53,72%";"57,16%";"56,67%";"56,67%";"56,00%";"60,28%";"58,73%";"60,28%";"60,28%";"56,45%";"60,28%";"65,15%";"62,62%";"30,84%";"55,73%";"59,13%";"55,35%";"59,13%";"58,64%";"58,64%";"58,07%";"62,42%";"60,92%";"62,42%";"62,42%";"58,71%";"62,42%";"67,62%";"64,56%";"14007411";"102467"
"Fernández, Nereo";"GK";"Unión (SF)";"36";"0";"0";"1.460";"74.580";"138.520";"66,9% (GK)";"66,9% (GK)";"5250";"Rotation";"66,88%";"49,35%";"46,40%";"47,70%";"46,40%";"44,66%";"44,66%";"50,10%";"45,42%";"47,48%";"45,42%";"45,42%";"38,81%";"45,42%";"40,80%";"47,84%";"66,88%";"49,35%";"46,40%";"47,70%";"46,40%";"44,66%";"44,66%";"50,20%";"45,42%";"47,62%";"45,42%";"45,42%";"38,81%";"45,42%";"40,80%";"47,84%";"6300143";"102467"
"Gamba, Lucas";"AM R, ST";"Unión (SF)";"28";"0";"0";"1.150";"376.100";"787.730";"69,4% (FS)";"70,2% (FS)";"5250";"First Team";"36,68%";"50,90%";"58,38%";"46,81%";"58,38%";"59,03%";"59,03%";"58,30%";"64,01%";"60,59%";"67,31%";"67,95%";"61,06%";"68,31%";"69,44%";"59,83%";"37,02%";"51,44%";"59,03%";"47,25%";"59,03%";"59,66%";"59,66%";"58,71%";"64,65%";"60,96%";"67,98%";"68,63%";"61,72%";"68,99%";"70,22%";"60,33%";"14022880";"102467"
"Maidana, Mauro";"D/WB L";"Unión (SF)";"25";"0";"0";"850";"338.120";"471.320";"66,8% (W)";"69,2% (W)";"5250";"Rotation";"33,61%";"54,41%";"65,69%";"53,82%";"61,15%";"65,31%";"60,79%";"57,94%";"66,75%";"59,80%";"63,48%";"63,48%";"59,35%";"63,48%";"61,01%";"53,23%";"34,85%";"56,76%";"68,31%";"55,98%";"63,58%";"67,82%";"63,13%";"60,25%";"69,20%";"62,08%";"65,81%";"65,81%";"61,69%";"65,81%";"63,43%";"55,32%";"14022933";"102467"
"Malcorra, Ignacio";"D/WB/M L";"Unión (SF)";"28";"0";"0";"1.820";"1.067.900";"2.317.400";"70,8% (FB)";"70,8% (FB)";"5250";"Key Player";"34,57%";"58,91%";"70,79%";"58,13%";"66,05%";"70,56%";"65,84%";"62,17%";"70,44%";"64,04%";"65,57%";"69,31%";"59,52%";"65,57%";"61,60%";"58,15%";"34,57%";"58,91%";"70,79%";"58,13%";"66,05%";"70,56%";"65,84%";"62,27%";"70,44%";"64,18%";"65,57%";"69,31%";"59,52%";"65,57%";"61,60%";"58,15%";"14000149";"102467"
"Martínez, Mauricio";"D C, DM";"Unión (SF)";"22";"0";"0";"730";"830.780";"1.903.810";"65,1% (M)";"73,2% (M)";"5250";"First Team";"35,72%";"59,71%";"63,81%";"63,25%";"63,81%";"62,79%";"62,79%";"64,22%";"62,93%";"65,14%";"62,93%";"62,93%";"58,39%";"62,93%";"59,95%";"59,06%";"39,69%";"66,86%";"71,09%";"70,12%";"71,09%";"69,98%";"69,98%";"72,09%";"70,28%";"73,16%";"70,28%";"70,28%";"66,06%";"70,28%";"67,69%";"65,43%";"14085052";"102467"
"Montero, Fausto";"AM RC";"Unión (SF)";"27";"0";"0";"2.000";"1.425.950";"2.767.970";"69,0% (W)";"69,0% (W)";"5250";"First Team";"30,90%";"55,08%";"62,42%";"53,88%";"62,42%";"62,10%";"62,10%";"63,28%";"64,26%";"66,94%";"69,03%";"64,26%";"62,58%";"68,57%";"61,99%";"58,64%";"30,90%";"55,08%";"62,42%";"53,88%";"62,42%";"62,10%";"62,10%";"63,25%";"64,26%";"66,91%";"69,03%";"64,26%";"62,58%";"68,57%";"61,99%";"58,64%";"14021541";"102467"
"Riaño, Claudio";"AM R, ST";"Unión (SF)";"27";"0";"0";"2.620";"1.849.000";"3.722.670";"68,4% (TS)";"71,0% (TS)";"5250";"First Team";"32,80%";"54,12%";"54,68%";"52,39%";"54,68%";"54,95%";"54,95%";"57,96%";"62,66%";"59,56%";"62,66%";"62,66%";"58,78%";"66,87%";"67,88%";"68,43%";"34,32%";"56,83%";"57,50%";"54,85%";"57,50%";"57,74%";"57,74%";"60,56%";"65,39%";"62,21%";"65,39%";"65,39%";"61,51%";"69,79%";"70,87%";"70,97%";"14030882";"102467"
"Rivas, Juan";"AM LC";"Unión (SF)";"23";"0";"0";"730";"874.500";"1.857.760";"67,5% (W)";"73,9% (W)";"5250";"Rotation";"32,17%";"49,15%";"54,26%";"48,69%";"54,26%";"55,54%";"55,54%";"55,74%";"67,49%";"63,99%";"63,25%";"67,49%";"66,09%";"63,25%";"61,68%";"54,95%";"35,34%";"54,65%";"60,34%";"53,69%";"60,34%";"61,52%";"61,52%";"61,80%";"73,95%";"70,74%";"69,29%";"73,95%";"72,76%";"69,29%";"67,94%";"60,08%";"14028207";"102467"
"Sánchez, Leonardo";"D C";"Unión (SF)";"29";"0";"0";"1.810";"699.020";"1.234.760";"68,0% (CB)";"69,7% (CB)";"5250";"First Team";"36,17%";"61,83%";"60,46%";"68,05%";"63,92%";"58,93%";"58,93%";"59,45%";"58,65%";"59,20%";"58,65%";"58,65%";"52,40%";"58,65%";"56,82%";"62,80%";"37,05%";"63,46%";"62,09%";"69,67%";"65,64%";"60,51%";"60,51%";"61,07%";"60,17%";"60,84%";"60,17%";"60,17%";"53,90%";"60,17%";"58,40%";"64,17%";"14001554";"102467"
"Sánchez, Matías";"DM";"Unión (SF)";"28";"0";"0";"2.420";"1.143.150";"1.962.370";"68,8% (FB)";"71,4% (FB)";"5250";"Rotation";"34,28%";"58,57%";"65,08%";"58,27%";"68,80%";"63,69%";"66,76%";"67,70%";"62,88%";"68,34%";"66,47%";"62,88%";"56,82%";"62,88%";"58,21%";"58,33%";"35,77%";"61,17%";"67,57%";"60,63%";"71,43%";"66,14%";"69,33%";"70,38%";"65,38%";"71,02%";"69,11%";"65,38%";"59,53%";"65,38%";"60,86%";"60,50%";"14000107";"102467"
"Sandoná, Agustín";"D RC";"Unión (SF)";"22";"0";"0";"420";"318.320";"739.210";"67,7% (CB)";"73,1% (CB)";"5250";"Rotation";"31,42%";"60,62%";"61,49%";"67,69%";"65,62%";"59,75%";"63,76%";"58,77%";"59,34%";"59,63%";"59,34%";"59,34%";"49,77%";"59,34%";"54,95%";"61,92%";"34,46%";"66,20%";"67,13%";"73,09%";"71,64%";"65,19%";"69,57%";"64,37%";"64,81%";"65,28%";"64,81%";"64,81%";"55,41%";"64,81%";"60,78%";"66,76%";"14048059";"102467"
"Soldano, Franco";"ST";"Unión (SF)";"21";"0";"0";"1.240";"573.720";"1.114.960";"66,3% (TS)";"70,1% (FS)";"5250";"First Team";"31,87%";"54,54%";"55,88%";"52,56%";"55,88%";"55,50%";"55,50%";"54,56%";"60,66%";"56,41%";"60,66%";"60,66%";"58,74%";"60,66%";"65,71%";"66,27%";"33,71%";"57,86%";"59,37%";"55,43%";"59,37%";"58,98%";"58,98%";"58,32%";"64,43%";"60,46%";"64,43%";"64,43%";"62,88%";"64,43%";"70,09%";"69,79%";"14114486";"102467"
"Villar, Diego";"M RLC";"Unión (SF)";"34";"0";"0";"1.070";"109.010";"197.150";"71,8% (W)";"71,8% (M)";"5250";"First Team";"33,28%";"61,27%";"66,57%";"60,93%";"66,57%";"65,59%";"65,59%";"65,84%";"71,49%";"71,66%";"71,76%";"70,91%";"64,94%";"70,91%";"63,28%";"63,27%";"33,28%";"61,27%";"66,57%";"60,93%";"66,57%";"65,59%";"65,59%";"65,94%";"71,49%";"71,81%";"71,76%";"70,91%";"64,94%";"70,91%";"63,28%";"63,27%";"954843";"102467"
"Zurbriggen, Santiago";"D/WB R";"Unión (SF)";"25";"0";"0";"910";"266.930";"374.300";"68,4% (FB)";"69,3% (FB)";"5250";"First Team";"33,31%";"57,95%";"63,63%";"56,94%";"68,36%";"62,96%";"67,56%";"61,07%";"64,57%";"62,90%";"67,90%";"64,57%";"59,53%";"64,57%";"61,61%";"57,48%";"33,69%";"58,75%";"64,51%";"57,64%";"69,30%";"63,83%";"68,49%";"61,87%";"65,44%";"63,70%";"68,81%";"65,44%";"60,39%";"65,44%";"62,52%";"58,16%";"14022934";"102467"
"Aguerre, Alan";"GK";"Vélez";"25";"0";"0";"1.690";"811.850";"1.977.740";"69,3% (GK)";"71,8% (GK)";"6350";"First Team";"69,33%";"53,70%";"47,33%";"53,05%";"47,33%";"46,64%";"46,64%";"53,32%";"51,09%";"52,45%";"51,09%";"51,09%";"49,44%";"51,09%";"49,34%";"54,58%";"71,84%";"55,20%";"48,81%";"54,36%";"48,81%";"48,05%";"48,05%";"54,64%";"52,53%";"53,61%";"52,53%";"52,53%";"50,74%";"52,53%";"50,69%";"55,87%";"14025030";"98"
